date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:11:57	56135/56135	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/dropdowns.html	byrushan.com/projects/super-admin/app/2.1.2/dropdowns.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:57	36067/36067	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/popover.html	byrushan.com/projects/super-admin/app/2.1.2/popover.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:58	42868/42868	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/tabs.html	byrushan.com/projects/super-admin/app/2.1.2/tabs.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:58	35457/35457	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/tooltips.html	byrushan.com/projects/super-admin/app/2.1.2/tooltips.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:59	34981/34981	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/treeview.html	byrushan.com/projects/super-admin/app/2.1.2/treeview.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:00	36199/36199	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/flot-charts.html	byrushan.com/projects/super-admin/app/2.1.2/flot-charts.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:00	37661/37661	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/other-charts.html	byrushan.com/projects/super-admin/app/2.1.2/other-charts.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:00	47798/47798	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/notifications-alerts.html	byrushan.com/projects/super-admin/app/2.1.2/notifications-alerts.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:03	36009/36009	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/profile-about.html	byrushan.com/projects/super-admin/app/2.1.2/profile-about.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:03	48937/48937	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/calendar.html	byrushan.com/projects/super-admin/app/2.1.2/calendar.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:03	53704/53704	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/contacts.html	byrushan.com/projects/super-admin/app/2.1.2/contacts.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:03	48580/48580	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/photo-gallery.html	byrushan.com/projects/super-admin/app/2.1.2/photo-gallery.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:04	53715/53715	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/groups.html	byrushan.com/projects/super-admin/app/2.1.2/groups.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:05	36992/36992	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/new-contact.html	byrushan.com/projects/super-admin/app/2.1.2/new-contact.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:05	38431/38431	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/invoice.html	byrushan.com/projects/super-admin/app/2.1.2/invoice.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:06	54196/54196	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/todo-lists.html	byrushan.com/projects/super-admin/app/2.1.2/todo-lists.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:06	44746/44746	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/pricing-tables.html	byrushan.com/projects/super-admin/app/2.1.2/pricing-tables.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:07	49525/49525	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/notes.html	byrushan.com/projects/super-admin/app/2.1.2/notes.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:07	57791/57791	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/search-results.html	byrushan.com/projects/super-admin/app/2.1.2/search-results.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:07	72511/72511	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/issue-tracker.html	byrushan.com/projects/super-admin/app/2.1.2/issue-tracker.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:08	38857/38857	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/faq.html	byrushan.com/projects/super-admin/app/2.1.2/faq.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:08	39417/39417	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/team.html	byrushan.com/projects/super-admin/app/2.1.2/team.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:08	42375/42375	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/blog.html	byrushan.com/projects/super-admin/app/2.1.2/blog.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:09	39829/39829	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/blog-detail.html	byrushan.com/projects/super-admin/app/2.1.2/blog-detail.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:09	42000/42000	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/questions-answers-details.html	byrushan.com/projects/super-admin/app/2.1.2/questions-answers-details.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:10	7759/7759	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/login.html	byrushan.com/projects/super-admin/app/2.1.2/login.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:10	63685/63685	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/questions-answers.html	byrushan.com/projects/super-admin/app/2.1.2/questions-answers.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:11	3250/3250	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/lockscreen.html	byrushan.com/projects/super-admin/app/2.1.2/lockscreen.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:11	2746/2746	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/404.html	byrushan.com/projects/super-admin/app/2.1.2/404.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:12	32776/32776	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/empty.html	byrushan.com/projects/super-admin/app/2.1.2/empty.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:27	78370/78370	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202017%2017:15:33%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/img/bg/1.jpg	byrushan.com/projects/super-admin/app/2.1.2/img/bg/1.jpg	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:12:34	145679/145679	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202017%2007:56:50%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/img/bg/4.jpg	byrushan.com/projects/super-admin/app/2.1.2/img/bg/4.jpg	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
